date,product_id,product_name,category,orders,delayed_shipments,avg_delivery_days,delivery_issue_rate,rating
2026-01-10,9,탁상용 저소음 선풍기,가전,6,0,1.57,0.0,4.09
2026-01-10,10,프리미엄 호텔 침구 세트,침실,9,0,2.1,0.0,4.41
2026-01-11,1,감성 무드등,조명,7,0,1.49,0.0,4.51
2026-01-11,2,메모리폼 경추 베개,침실,11,0,1.72,0.0,4.45
2026-01-11,3,원목 핸들 머그컵,주방,6,0,1.88,0.0,4.25
2026-01-11,4,무광 세라믹 접시 세트,주방,9,1,2.4,0.1,3.91
2026-01-11,5,북유럽 패브릭 포스터,인테리어,4,0,1.88,0.0,4.51
2026-01-11,6,대용량 디퓨저,생활,11,0,1.98,0.0,4.54
2026-01-11,7,아로마 캔들 세트,생활,11,0,1.86,0.0,4.06
2026-01-11,8,무선 미니 가습기,가전,19,0,2.06,0.0,4.29
2026-01-11,9,탁상용 저소음 선풍기,가전,3,0,1.62,0.0,4.01
2026-01-11,10,프리미엄 호텔 침구 세트,침실,8,2,2.0,0.1818,4.29
2026-01-12,1,감성 무드등,조명,5,0,1.62,0.0,4.5
2026-01-12,2,메모리폼 경추 베개,침실,6,0,1.65,0.0,4.57
2026-01-12,3,원목 핸들 머그컵,주방,11,0,2.09,0.0,4.22
2026-01-12,4,무광 세라믹 접시 세트,주방,13,0,1.48,0.0,3.8
2026-01-12,5,북유럽 패브릭 포스터,인테리어,3,0,2.1,0.0,4.28
2026-01-12,6,대용량 디퓨저,생활,3,0,1.54,0.0,4.49
2026-01-12,7,아로마 캔들 세트,생활,6,1,1.88,0.125,3.9
2026-01-12,8,무선 미니 가습기,가전,13,0,1.69,0.0,4.22
2026-01-12,9,탁상용 저소음 선풍기,가전,1,0,1.93,0.0,4.17
2026-01-12,10,프리미엄 호텔 침구 세트,침실,8,0,1.79,0.0,4.57
2026-01-13,1,감성 무드등,조명,3,0,1.76,0.0,4.47
2026-01-13,2,메모리폼 경추 베개,침실,9,0,1.91,0.0,4.58
2026-01-13,3,원목 핸들 머그컵,주방,9,0,1.74,0.0,4.07
2026-01-13,4,무광 세라믹 접시 세트,주방,8,1,2.12,0.1,3.91
2026-01-13,5,북유럽 패브릭 포스터,인테리어,6,0,1.73,0.0,4.34
2026-01-13,6,대용량 디퓨저,생활,8,0,2.28,0.0,4.49
2026-01-13,7,아로마 캔들 세트,생활,7,0,1.4,0.0,3.91
2026-01-13,8,무선 미니 가습기,가전,5,0,1.79,0.0,4.14
2026-01-13,9,탁상용 저소음 선풍기,가전,1,0,1.6,0.0,4.01
2026-01-13,10,프리미엄 호텔 침구 세트,침실,5,0,1.76,0.0,4.37
2026-01-14,1,감성 무드등,조명,7,0,1.81,0.0,4.46
2026-01-14,2,메모리폼 경추 베개,침실,6,0,1.6,0.0,4.48
2026-01-14,3,원목 핸들 머그컵,주방,7,1,2.04,0.1111,4.14
2026-01-14,4,무광 세라믹 접시 세트,주방,8,0,1.86,0.0,3.78
2026-01-14,5,북유럽 패브릭 포스터,인테리어,0,0,1.93,0.0,4.22
2026-01-14,6,대용량 디퓨저,생활,5,1,1.91,0.1667,4.35
2026-01-14,7,아로마 캔들 세트,생활,11,0,2.06,0.0,3.86
2026-01-14,8,무선 미니 가습기,가전,15,3,2.89,0.1765,4.11
2026-01-14,9,탁상용 저소음 선풍기,가전,2,0,1.72,0.0,4.06
2026-01-14,10,프리미엄 호텔 침구 세트,침실,4,0,1.61,0.0,4.36
2026-01-15,1,감성 무드등,조명,9,0,1.7,0.0,4.49
2026-01-15,2,메모리폼 경추 베개,침실,8,1,1.92,0.1111,4.49
2026-01-15,3,원목 핸들 머그컵,주방,11,0,1.8,0.0,4.28
2026-01-15,4,무광 세라믹 접시 세트,주방,8,1,1.73,0.125,3.6
2026-01-15,5,북유럽 패브릭 포스터,인테리어,8,0,1.88,0.0,4.15
2026-01-15,6,대용량 디퓨저,생활,9,0,1.89,0.0,4.52
2026-01-15,7,아로마 캔들 세트,생활,4,0,1.85,0.0,4.0
2026-01-15,8,무선 미니 가습기,가전,0,2,2.48,2.0,4.16
2026-01-15,9,탁상용 저소음 선풍기,가전,0,0,1.53,0.0,4.06
2026-01-15,10,프리미엄 호텔 침구 세트,침실,2,0,1.97,0.0,4.44
2026-01-16,1,감성 무드등,조명,8,0,2.3,0.0,4.28
2026-01-16,2,메모리폼 경추 베개,침실,10,0,2.3,0.0,4.57
2026-01-16,3,원목 핸들 머그컵,주방,6,0,2.29,0.0,4.27
2026-01-16,4,무광 세라믹 접시 세트,주방,11,0,1.87,0.0,3.76
2026-01-16,5,북유럽 패브릭 포스터,인테리어,4,1,2.05,0.1429,4.2
2026-01-16,6,대용량 디퓨저,생활,10,0,1.86,0.0,4.55
2026-01-16,7,아로마 캔들 세트,생활,15,0,1.54,0.0,3.92
2026-01-16,8,무선 미니 가습기,가전,0,0,2.42,0.0,4.3
2026-01-16,9,탁상용 저소음 선풍기,가전,4,1,2.07,0.2,4.05
2026-01-16,10,프리미엄 호텔 침구 세트,침실,10,0,1.96,0.0,4.32
2026-01-17,1,감성 무드등,조명,9,0,1.64,0.0,4.46
2026-01-17,2,메모리폼 경추 베개,침실,6,1,1.72,0.1667,4.56
2026-01-17,3,원목 핸들 머그컵,주방,9,0,1.74,0.0,4.18
2026-01-17,4,무광 세라믹 접시 세트,주방,6,0,2.14,0.0,3.74
2026-01-17,5,북유럽 패브릭 포스터,인테리어,4,0,2.24,0.0,4.42
2026-01-17,6,대용량 디퓨저,생활,11,0,1.68,0.0,4.39
2026-01-17,7,아로마 캔들 세트,생활,19,5,2.25,0.2632,3.72
2026-01-17,8,무선 미니 가습기,가전,14,1,1.87,0.0625,4.17
2026-01-17,9,탁상용 저소음 선풍기,가전,3,0,1.87,0.0,4.13
2026-01-17,10,프리미엄 호텔 침구 세트,침실,8,0,1.87,0.0,4.35
2026-01-18,1,감성 무드등,조명,7,1,1.59,0.1,4.28
2026-01-18,2,메모리폼 경추 베개,침실,6,0,1.85,0.0,4.54
2026-01-18,3,원목 핸들 머그컵,주방,8,0,1.63,0.0,4.09
2026-01-18,4,무광 세라믹 접시 세트,주방,5,2,1.89,0.2857,3.68
2026-01-18,5,북유럽 패브릭 포스터,인테리어,7,0,2.06,0.0,4.32
2026-01-18,6,대용량 디퓨저,생활,7,0,2.01,0.0,4.41
2026-01-18,7,아로마 캔들 세트,생활,13,4,2.43,0.2857,3.82
2026-01-18,8,무선 미니 가습기,가전,16,1,1.67,0.0625,4.25
2026-01-18,9,탁상용 저소음 선풍기,가전,6,0,1.38,0.0,4.07
2026-01-18,10,프리미엄 호텔 침구 세트,침실,6,1,1.88,0.125,4.25
2026-01-19,1,감성 무드등,조명,5,0,1.59,0.0,4.45
2026-01-19,2,메모리폼 경추 베개,침실,3,0,1.8,0.0,4.62
2026-01-19,3,원목 핸들 머그컵,주방,12,0,1.34,0.0,4.17
2026-01-19,4,무광 세라믹 접시 세트,주방,9,1,1.91,0.1,3.81
2026-01-19,5,북유럽 패브릭 포스터,인테리어,2,0,1.86,0.0,4.49
2026-01-19,6,대용량 디퓨저,생활,5,0,1.66,0.0,4.49
2026-01-19,7,아로마 캔들 세트,생활,7,0,1.69,0.0,4.04
2026-01-19,8,무선 미니 가습기,가전,8,0,1.45,0.0,4.17
2026-01-19,9,탁상용 저소음 선풍기,가전,0,0,1.93,0.0,4.1
2026-01-19,10,프리미엄 호텔 침구 세트,침실,3,0,1.83,0.0,4.31
2026-01-20,1,감성 무드등,조명,5,0,1.51,0.0,4.48
2026-01-20,2,메모리폼 경추 베개,침실,8,0,2.12,0.0,4.52
2026-01-20,3,원목 핸들 머그컵,주방,6,0,1.7,0.0,4.23
2026-01-20,4,무광 세라믹 접시 세트,주방,6,0,1.67,0.0,3.77
2026-01-20,5,북유럽 패브릭 포스터,인테리어,4,0,1.99,0.0,4.31
2026-01-20,6,대용량 디퓨저,생활,4,0,2.2,0.0,4.44
2026-01-20,7,아로마 캔들 세트,생활,8,1,1.68,0.0909,3.87
2026-01-20,8,무선 미니 가습기,가전,7,0,1.77,0.0,4.19
2026-01-20,9,탁상용 저소음 선풍기,가전,1,0,1.53,0.0,4.07
2026-01-20,10,프리미엄 호텔 침구 세트,침실,5,0,1.83,0.0,4.3
2026-01-21,1,감성 무드등,조명,5,0,1.73,0.0,4.25
2026-01-21,2,메모리폼 경추 베개,침실,5,0,1.7,0.0,4.62
2026-01-21,3,원목 핸들 머그컵,주방,10,0,1.49,0.0,4.3
2026-01-21,4,무광 세라믹 접시 세트,주방,9,1,2.05,0.1111,3.64
2026-01-21,5,북유럽 패브릭 포스터,인테리어,1,0,2.17,0.0,4.33
2026-01-21,6,대용량 디퓨저,생활,11,0,1.78,0.0,4.54
2026-01-21,7,아로마 캔들 세트,생활,8,0,1.61,0.0,4.04
2026-01-21,8,무선 미니 가습기,가전,12,1,2.07,0.0833,4.23
2026-01-21,9,탁상용 저소음 선풍기,가전,0,0,2.3,0.0,4.06
2026-01-21,10,프리미엄 호텔 침구 세트,침실,7,1,1.71,0.1429,4.18
2026-01-22,1,감성 무드등,조명,1,0,1.55,0.0,4.43
2026-01-22,2,메모리폼 경추 베개,침실,7,0,1.96,0.0,4.42
2026-01-22,3,원목 핸들 머그컵,주방,11,1,1.77,0.0909,4.15
2026-01-22,4,무광 세라믹 접시 세트,주방,9,0,1.9,0.0,3.7
2026-01-22,5,북유럽 패브릭 포스터,인테리어,2,0,2.08,0.0,4.11
2026-01-22,6,대용량 디퓨저,생활,7,0,1.74,0.0,4.52
2026-01-22,7,아로마 캔들 세트,생활,10,0,1.91,0.0,4.03
2026-01-22,8,무선 미니 가습기,가전,9,0,1.97,0.0,4.23
2026-01-22,9,탁상용 저소음 선풍기,가전,2,0,1.92,0.0,3.96
2026-01-22,10,프리미엄 호텔 침구 세트,침실,6,2,1.84,0.2857,4.39
2026-01-23,1,감성 무드등,조명,8,0,1.76,0.0,4.55
2026-01-23,2,메모리폼 경추 베개,침실,7,1,1.76,0.1429,4.54
2026-01-23,3,원목 핸들 머그컵,주방,11,1,1.41,0.0714,4.04
2026-01-23,4,무광 세라믹 접시 세트,주방,7,1,1.77,0.1111,3.8
2026-01-23,5,북유럽 패브릭 포스터,인테리어,6,0,2.05,0.0,4.46
2026-01-23,6,대용량 디퓨저,생활,7,0,1.78,0.0,4.55
2026-01-23,7,아로마 캔들 세트,생활,9,0,1.87,0.0,4.05
2026-01-23,8,무선 미니 가습기,가전,4,1,1.54,0.1429,4.18
2026-01-23,9,탁상용 저소음 선풍기,가전,5,0,1.57,0.0,3.95
2026-01-23,10,프리미엄 호텔 침구 세트,침실,10,0,1.63,0.0,4.46
2026-01-24,1,감성 무드등,조명,13,0,1.94,0.0,4.5
2026-01-24,2,메모리폼 경추 베개,침실,7,0,2.02,0.0,4.61
2026-01-24,3,원목 핸들 머그컵,주방,10,0,1.46,0.0,4.07
2026-01-24,4,무광 세라믹 접시 세트,주방,7,0,2.01,0.0,3.66
2026-01-24,5,북유럽 패브릭 포스터,인테리어,4,0,1.58,0.0,4.16
2026-01-24,6,대용량 디퓨저,생활,10,0,1.85,0.0,4.54
2026-01-24,7,아로마 캔들 세트,생활,12,0,1.97,0.0,3.73
2026-01-24,8,무선 미니 가습기,가전,10,1,1.86,0.0833,4.2
2026-01-24,9,탁상용 저소음 선풍기,가전,7,0,1.77,0.0,4.14
2026-01-24,10,프리미엄 호텔 침구 세트,침실,11,1,2.38,0.0769,4.29
2026-01-25,1,감성 무드등,조명,7,0,1.62,0.0,4.43
2026-01-25,2,메모리폼 경추 베개,침실,3,0,1.61,0.0,4.46
2026-01-25,3,원목 핸들 머그컵,주방,6,0,2.4,0.0,4.21
2026-01-25,4,무광 세라믹 접시 세트,주방,7,0,1.91,0.0,3.89
2026-01-25,5,북유럽 패브릭 포스터,인테리어,2,0,2.08,0.0,4.35
2026-01-25,6,대용량 디퓨저,생활,5,0,1.75,0.0,4.38
2026-01-25,7,아로마 캔들 세트,생활,11,2,2.49,0.1667,3.89
2026-01-25,8,무선 미니 가습기,가전,10,0,1.43,0.0,4.18
2026-01-25,9,탁상용 저소음 선풍기,가전,4,1,1.94,0.2,3.97
2026-01-25,10,프리미엄 호텔 침구 세트,침실,12,1,2.19,0.0833,4.28
2026-01-26,1,감성 무드등,조명,4,0,1.96,0.0,4.41
2026-01-26,2,메모리폼 경추 베개,침실,5,0,1.93,0.0,4.58
2026-01-26,3,원목 핸들 머그컵,주방,13,0,1.79,0.0,4.09
2026-01-26,4,무광 세라믹 접시 세트,주방,6,2,2.3,0.2857,3.63
2026-01-26,5,북유럽 패브릭 포스터,인테리어,4,0,2.18,0.0,4.4
2026-01-26,6,대용량 디퓨저,생활,5,0,1.97,0.0,4.57
2026-01-26,7,아로마 캔들 세트,생활,5,2,1.76,0.25,3.78
2026-01-26,8,무선 미니 가습기,가전,9,0,1.58,0.0,4.16
2026-01-26,9,탁상용 저소음 선풍기,가전,1,0,1.34,0.0,4.12
2026-01-26,10,프리미엄 호텔 침구 세트,침실,6,1,1.74,0.1667,4.39
2026-01-27,1,감성 무드등,조명,7,0,1.91,0.0,4.45
2026-01-27,2,메모리폼 경추 베개,침실,3,0,2.13,0.0,4.47
2026-01-27,3,원목 핸들 머그컵,주방,15,0,2.15,0.0,4.22
2026-01-27,4,무광 세라믹 접시 세트,주방,12,2,1.84,0.1667,3.57
2026-01-27,5,북유럽 패브릭 포스터,인테리어,3,0,2.14,0.0,4.32
2026-01-27,6,대용량 디퓨저,생활,8,1,2.07,0.0909,4.51
2026-01-27,7,아로마 캔들 세트,생활,5,1,1.77,0.1429,3.96
2026-01-27,8,무선 미니 가습기,가전,11,1,1.93,0.0909,4.08
2026-01-27,9,탁상용 저소음 선풍기,가전,0,0,1.52,0.0,4.1
2026-01-27,10,프리미엄 호텔 침구 세트,침실,4,0,1.68,0.0,4.46
2026-01-28,1,감성 무드등,조명,1,0,1.54,0.0,4.46
2026-01-28,2,메모리폼 경추 베개,침실,6,0,1.92,0.0,4.79
2026-01-28,3,원목 핸들 머그컵,주방,11,1,1.65,0.0833,4.26
2026-01-28,4,무광 세라믹 접시 세트,주방,11,0,1.54,0.0,3.75
2026-01-28,5,북유럽 패브릭 포스터,인테리어,7,0,1.39,0.0,4.39
2026-01-28,6,대용량 디퓨저,생활,8,0,2.33,0.0,4.48
2026-01-28,7,아로마 캔들 세트,생활,7,1,1.58,0.1429,3.91
2026-01-28,8,무선 미니 가습기,가전,7,0,1.8,0.0,4.1
2026-01-28,9,탁상용 저소음 선풍기,가전,0,0,2.04,0.0,4.17
2026-01-28,10,프리미엄 호텔 침구 세트,침실,4,0,1.96,0.0,4.38
2026-01-29,1,감성 무드등,조명,5,0,1.7,0.0,4.59
2026-01-29,2,메모리폼 경추 베개,침실,8,0,2.0,0.0,4.64
2026-01-29,3,원목 핸들 머그컵,주방,12,0,1.74,0.0,4.16
2026-01-29,4,무광 세라믹 접시 세트,주방,6,0,1.78,0.0,3.84
2026-01-29,5,북유럽 패브릭 포스터,인테리어,7,0,2.08,0.0,4.32
2026-01-29,6,대용량 디퓨저,생활,6,0,1.85,0.0,4.37
2026-01-29,7,아로마 캔들 세트,생활,4,0,2.19,0.0,3.92
2026-01-29,8,무선 미니 가습기,가전,4,0,1.96,0.0,4.17
2026-01-29,9,탁상용 저소음 선풍기,가전,4,0,1.92,0.0,4.22
2026-01-29,10,프리미엄 호텔 침구 세트,침실,7,0,1.68,0.0,4.33
2026-01-30,1,감성 무드등,조명,6,0,1.68,0.0,4.51
2026-01-30,2,메모리폼 경추 베개,침실,5,1,1.94,0.1667,4.58
2026-01-30,3,원목 핸들 머그컵,주방,10,0,1.93,0.0,4.27
2026-01-30,4,무광 세라믹 접시 세트,주방,7,0,1.83,0.0,3.72
2026-01-30,5,북유럽 패브릭 포스터,인테리어,5,0,1.6,0.0,4.23
2026-01-30,6,대용량 디퓨저,생활,7,0,1.71,0.0,4.62
2026-01-30,7,아로마 캔들 세트,생활,18,1,1.73,0.0556,3.91
2026-01-30,8,무선 미니 가습기,가전,8,0,2.38,0.0,4.18
2026-01-30,9,탁상용 저소음 선풍기,가전,3,0,1.62,0.0,3.82
2026-01-30,10,프리미엄 호텔 침구 세트,침실,7,2,1.62,0.2222,4.38
2026-01-31,1,감성 무드등,조명,8,0,1.6,0.0,4.45
2026-01-31,2,메모리폼 경추 베개,침실,6,1,2.32,0.1429,4.54
2026-01-31,3,원목 핸들 머그컵,주방,4,0,2.24,0.0,4.1
2026-01-31,4,무광 세라믹 접시 세트,주방,8,2,2.11,0.2222,3.82
2026-01-31,5,북유럽 패브릭 포스터,인테리어,9,0,1.45,0.0,4.35
2026-01-31,6,대용량 디퓨저,생활,5,0,2.12,0.0,4.51
2026-01-31,7,아로마 캔들 세트,생활,13,1,1.95,0.0769,3.77
2026-01-31,8,무선 미니 가습기,가전,14,1,1.83,0.0714,4.12
2026-01-31,9,탁상용 저소음 선풍기,가전,4,0,1.83,0.0,3.89
2026-01-31,10,프리미엄 호텔 침구 세트,침실,6,0,1.67,0.0,4.4
2026-02-01,1,감성 무드등,조명,11,0,1.51,0.0,4.5
2026-02-01,2,메모리폼 경추 베개,침실,10,0,2.18,0.0,4.5
2026-02-01,3,원목 핸들 머그컵,주방,6,1,2.35,0.125,4.1
2026-02-01,4,무광 세라믹 접시 세트,주방,7,2,2.12,0.2222,3.79
2026-02-01,5,북유럽 패브릭 포스터,인테리어,4,0,1.75,0.0,4.4
2026-02-01,6,대용량 디퓨저,생활,9,0,1.9,0.0,4.45
2026-02-01,7,아로마 캔들 세트,생활,9,1,1.92,0.1,3.87
2026-02-01,8,무선 미니 가습기,가전,12,1,1.93,0.0769,4.08
2026-02-01,9,탁상용 저소음 선풍기,가전,5,1,1.81,0.1429,3.9
2026-02-01,10,프리미엄 호텔 침구 세트,침실,10,0,1.7,0.0,4.47
2026-02-02,1,감성 무드등,조명,5,0,2.1,0.0,4.6
2026-02-02,2,메모리폼 경추 베개,침실,6,0,1.71,0.0,4.43
2026-02-02,3,원목 핸들 머그컵,주방,8,0,1.75,0.0,4.23
2026-02-02,4,무광 세라믹 접시 세트,주방,7,0,1.69,0.0,3.8
2026-02-02,5,북유럽 패브릭 포스터,인테리어,4,0,1.44,0.0,4.31
2026-02-02,6,대용량 디퓨저,생활,6,0,2.29,0.0,4.49
2026-02-02,7,아로마 캔들 세트,생활,6,0,1.66,0.0,3.96
2026-02-02,8,무선 미니 가습기,가전,7,0,1.95,0.0,4.25
2026-02-02,9,탁상용 저소음 선풍기,가전,0,0,1.76,0.0,3.97
2026-02-02,10,프리미엄 호텔 침구 세트,침실,4,0,1.98,0.0,4.37
2026-02-03,1,감성 무드등,조명,6,0,1.6,0.0,4.47
2026-02-03,2,메모리폼 경추 베개,침실,6,0,1.9,0.0,4.54
2026-02-03,3,원목 핸들 머그컵,주방,5,1,1.8,0.125,4.12
2026-02-03,4,무광 세라믹 접시 세트,주방,10,0,1.11,0.0,3.84
2026-02-03,5,북유럽 패브릭 포스터,인테리어,3,0,1.74,0.0,4.22
2026-02-03,6,대용량 디퓨저,생활,7,0,2.08,0.0,4.34
2026-02-03,7,아로마 캔들 세트,생활,4,0,1.85,0.0,3.93
2026-02-03,8,무선 미니 가습기,가전,9,0,1.53,0.0,4.12
2026-02-03,9,탁상용 저소음 선풍기,가전,4,0,1.55,0.0,3.98
2026-02-03,10,프리미엄 호텔 침구 세트,침실,7,0,1.69,0.0,4.31
2026-02-04,1,감성 무드등,조명,3,0,1.9,0.0,4.38
2026-02-04,2,메모리폼 경추 베개,침실,6,2,1.51,0.2857,4.63
2026-02-04,3,원목 핸들 머그컵,주방,8,0,1.49,0.0,4.24
2026-02-04,4,무광 세라믹 접시 세트,주방,9,1,2.24,0.1111,3.77
2026-02-04,5,북유럽 패브릭 포스터,인테리어,4,0,1.95,0.0,4.28
2026-02-04,6,대용량 디퓨저,생활,6,0,1.66,0.0,4.59
2026-02-04,7,아로마 캔들 세트,생활,7,0,2.1,0.0,3.98
2026-02-04,8,무선 미니 가습기,가전,11,1,1.89,0.0909,4.25
2026-02-04,9,탁상용 저소음 선풍기,가전,2,0,1.2,0.0,4.01
2026-02-04,10,프리미엄 호텔 침구 세트,침실,4,0,1.84,0.0,4.42
2026-02-05,1,감성 무드등,조명,8,1,1.82,0.1111,4.4
2026-02-05,2,메모리폼 경추 베개,침실,6,0,1.99,0.0,4.6
2026-02-05,3,원목 핸들 머그컵,주방,6,1,1.92,0.1111,4.44
2026-02-05,4,무광 세라믹 접시 세트,주방,5,1,1.39,0.125,3.81
2026-02-05,5,북유럽 패브릭 포스터,인테리어,4,0,1.78,0.0,4.4
2026-02-05,6,대용량 디퓨저,생활,4,0,1.87,0.0,4.58
2026-02-05,7,아로마 캔들 세트,생활,8,3,2.58,0.375,3.87
2026-02-05,8,무선 미니 가습기,가전,6,0,1.77,0.0,4.21
2026-02-05,9,탁상용 저소음 선풍기,가전,4,0,1.55,0.0,4.06
2026-02-05,10,프리미엄 호텔 침구 세트,침실,8,1,1.8,0.125,4.47
2026-02-06,1,감성 무드등,조명,6,0,1.9,0.0,4.39
2026-02-06,2,메모리폼 경추 베개,침실,6,0,1.75,0.0,4.55
2026-02-06,3,원목 핸들 머그컵,주방,7,1,1.68,0.1111,4.18
2026-02-06,4,무광 세라믹 접시 세트,주방,7,1,1.88,0.1429,3.8
2026-02-06,5,북유럽 패브릭 포스터,인테리어,3,0,1.83,0.0,4.22
2026-02-06,6,대용량 디퓨저,생활,11,0,1.6,0.0,4.39
2026-02-06,7,아로마 캔들 세트,생활,9,0,1.86,0.0,3.99
2026-02-06,8,무선 미니 가습기,가전,7,0,1.84,0.0,4.31
2026-02-06,9,탁상용 저소음 선풍기,가전,1,0,1.86,0.0,4.1
2026-02-06,10,프리미엄 호텔 침구 세트,침실,10,0,1.89,0.0,4.36
2026-02-07,1,감성 무드등,조명,8,0,1.78,0.0,4.42
2026-02-07,2,메모리폼 경추 베개,침실,7,0,1.82,0.0,4.63
2026-02-07,3,원목 핸들 머그컵,주방,5,0,1.61,0.0,4.19
2026-02-07,4,무광 세라믹 접시 세트,주방,8,1,2.18,0.125,3.63
2026-02-07,5,북유럽 패브릭 포스터,인테리어,5,0,1.89,0.0,4.44
2026-02-07,6,대용량 디퓨저,생활,7,0,1.63,0.0,4.48
2026-02-07,7,아로마 캔들 세트,생활,12,0,1.74,0.0,4.09
2026-02-07,8,무선 미니 가습기,가전,11,1,1.68,0.0769,4.21
2026-02-07,9,탁상용 저소음 선풍기,가전,7,1,1.65,0.125,4.01
2026-02-07,10,프리미엄 호텔 침구 세트,침실,11,0,2.04,0.0,4.41
2026-02-08,1,감성 무드등,조명,6,0,1.89,0.0,4.55
2026-02-08,2,메모리폼 경추 베개,침실,4,0,1.63,0.0,4.64
2026-02-08,3,원목 핸들 머그컵,주방,6,0,1.86,0.0,4.24
2026-02-08,4,무광 세라믹 접시 세트,주방,8,0,1.47,0.0,3.72
2026-02-08,5,북유럽 패브릭 포스터,인테리어,3,0,1.96,0.0,4.41
2026-02-08,6,대용량 디퓨저,생활,4,0,1.77,0.0,4.49
2026-02-08,7,아로마 캔들 세트,생활,8,1,1.66,0.1111,3.82
2026-02-08,8,무선 미니 가습기,가전,7,0,1.7,0.0,4.19
2026-02-08,9,탁상용 저소음 선풍기,가전,4,0,1.51,0.0,4.15
2026-02-08,10,프리미엄 호텔 침구 세트,침실,7,0,1.81,0.0,4.16
2026-02-09,1,감성 무드등,조명,8,0,1.81,0.0,4.48
2026-02-09,2,메모리폼 경추 베개,침실,4,0,1.57,0.0,4.54
2026-02-09,3,원목 핸들 머그컵,주방,10,0,1.71,0.0,4.11
2026-02-09,4,무광 세라믹 접시 세트,주방,6,1,1.64,0.1111,3.83
2026-02-09,5,북유럽 패브릭 포스터,인테리어,5,0,1.0,0.0,4.46
2026-02-09,6,대용량 디퓨저,생활,9,0,1.8,0.0,4.53
2026-02-09,7,아로마 캔들 세트,생활,6,2,2.01,0.2222,3.82
2026-02-09,8,무선 미니 가습기,가전,8,0,2.14,0.0,4.23
2026-02-09,9,탁상용 저소음 선풍기,가전,2,0,1.79,0.0,4.11
2026-02-09,10,프리미엄 호텔 침구 세트,침실,5,0,2.0,0.0,4.42
2026-02-10,1,감성 무드등,조명,7,0,1.7,0.0,4.43
2026-02-10,2,메모리폼 경추 베개,침실,4,0,1.66,0.0,4.44
2026-02-10,3,원목 핸들 머그컵,주방,7,0,1.79,0.0,4.1
2026-02-10,4,무광 세라믹 접시 세트,주방,10,2,1.52,0.1818,3.68
2026-02-10,5,북유럽 패브릭 포스터,인테리어,2,0,1.73,0.0,4.35
2026-02-10,6,대용량 디퓨저,생활,8,0,1.76,0.0,4.4
2026-02-10,7,아로마 캔들 세트,생활,6,0,1.57,0.0,4.07
2026-02-10,8,무선 미니 가습기,가전,6,0,2.26,0.0,4.16
2026-02-10,9,탁상용 저소음 선풍기,가전,1,0,1.85,0.0,4.02
2026-02-10,10,프리미엄 호텔 침구 세트,침실,8,0,1.81,0.0,4.3
2026-02-11,1,감성 무드등,조명,7,0,1.44,0.0,4.51
2026-02-11,2,메모리폼 경추 베개,침실,6,0,1.66,0.0,4.69
2026-02-11,3,원목 핸들 머그컵,주방,6,0,2.27,0.0,4.33
2026-02-11,4,무광 세라믹 접시 세트,주방,7,0,1.49,0.0,3.8
2026-02-11,5,북유럽 패브릭 포스터,인테리어,6,0,1.67,0.0,4.31
2026-02-11,6,대용량 디퓨저,생활,6,0,2.07,0.0,4.34
2026-02-11,7,아로마 캔들 세트,생활,8,1,1.85,0.1111,3.92
2026-02-11,8,무선 미니 가습기,가전,10,2,2.01,0.2,4.13
2026-02-11,9,탁상용 저소음 선풍기,가전,2,0,2.12,0.0,3.95
2026-02-11,10,프리미엄 호텔 침구 세트,침실,7,0,2.23,0.0,4.2
2026-02-12,1,감성 무드등,조명,5,0,2.11,0.0,4.37
2026-02-12,2,메모리폼 경추 베개,침실,7,0,1.7,0.0,4.67
2026-02-12,3,원목 핸들 머그컵,주방,5,1,1.72,0.125,4.12
2026-02-12,4,무광 세라믹 접시 세트,주방,4,0,2.04,0.0,3.75
2026-02-12,5,북유럽 패브릭 포스터,인테리어,4,0,1.82,0.0,4.46
2026-02-12,6,대용량 디퓨저,생활,7,0,2.06,0.0,4.47
2026-02-12,7,아로마 캔들 세트,생활,4,1,1.82,0.1429,4.06
2026-02-12,8,무선 미니 가습기,가전,9,0,1.78,0.0,4.34
2026-02-12,9,탁상용 저소음 선풍기,가전,3,1,1.92,0.25,4.04
2026-02-12,10,프리미엄 호텔 침구 세트,침실,7,0,1.95,0.0,4.38
2026-02-13,1,감성 무드등,조명,7,1,1.9,0.125,4.47
2026-02-13,2,메모리폼 경추 베개,침실,10,0,2.01,0.0,4.48
2026-02-13,3,원목 핸들 머그컵,주방,9,0,2.09,0.0,4.14
2026-02-13,4,무광 세라믹 접시 세트,주방,4,0,1.56,0.0,3.77
2026-02-13,5,북유럽 패브릭 포스터,인테리어,5,0,1.68,0.0,4.33
2026-02-13,6,대용량 디퓨저,생활,12,1,1.9,0.0769,4.33
2026-02-13,7,아로마 캔들 세트,생활,8,0,1.71,0.0,3.94
2026-02-13,8,무선 미니 가습기,가전,5,0,2.01,0.0,4.16
2026-02-13,9,탁상용 저소음 선풍기,가전,6,0,2.01,0.0,4.02
2026-02-13,10,프리미엄 호텔 침구 세트,침실,8,0,2.06,0.0,4.29
2026-02-14,1,감성 무드등,조명,12,0,1.8,0.0,4.43
2026-02-14,2,메모리폼 경추 베개,침실,3,0,1.73,0.0,4.44
