date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count
2025-12-20,가격 민감,Naver,4,4,3,0.1717,0.3607,1
2025-12-20,가격 민감,Instagram,2,2,0,0.1925,0.3744,0
2025-12-20,재구매 후보,Meta,2,2,0,0.3297,0.2347,0
2025-12-20,재구매 후보,Google,3,3,0,0.375,0.1835,0
2025-12-20,재구매 후보,Naver,0,0,0,0.3115,0.2498,0
2025-12-20,재구매 후보,Instagram,0,0,2,0.3432,0.2299,0
2025-12-20,VIP,Meta,0,0,0,0.5858,0.1745,0
2025-12-20,VIP,Google,0,0,0,0.5236,0.1113,0
2025-12-20,VIP,Naver,1,1,0,0.5316,0.1529,0
2025-12-20,VIP,Instagram,0,0,0,0.5567,0.1444,0
2025-12-20,휴면 복귀,Meta,1,1,0,0.2582,0.3509,0
2025-12-20,휴면 복귀,Google,1,1,0,0.2146,0.3263,1
2025-12-20,휴면 복귀,Naver,0,0,0,0.2063,0.3171,0
2025-12-20,휴면 복귀,Instagram,0,0,0,0.2799,0.324,0
2025-12-21,신규 탐색,Meta,0,0,0,0.1588,0.2811,0
2025-12-21,신규 탐색,Google,6,6,0,0.152,0.2917,1
2025-12-21,신규 탐색,Naver,3,3,1,0.1272,0.3312,0
2025-12-21,신규 탐색,Instagram,0,0,0,0.1507,0.2982,0
2025-12-21,가격 민감,Meta,1,1,1,0.1595,0.3814,0
2025-12-21,가격 민감,Google,0,0,0,0.1675,0.3638,0
2025-12-21,가격 민감,Naver,1,1,0,0.1414,0.4005,0
2025-12-21,가격 민감,Instagram,0,0,0,0.2007,0.3805,0
2025-12-21,재구매 후보,Meta,1,1,0,0.3639,0.199,0
2025-12-21,재구매 후보,Google,2,2,0,0.3315,0.2809,0
2025-12-21,재구매 후보,Naver,5,5,2,0.4092,0.1967,1
2025-12-21,재구매 후보,Instagram,0,0,0,0.3364,0.2429,0
2025-12-21,VIP,Meta,0,0,0,0.5265,0.1768,0
2025-12-21,VIP,Google,0,0,1,0.5254,0.1426,0
2025-12-21,VIP,Naver,0,0,0,0.5236,0.155,0
2025-12-21,VIP,Instagram,0,0,0,0.4794,0.1692,0
2025-12-21,휴면 복귀,Meta,0,0,1,0.1946,0.2905,0
2025-12-21,휴면 복귀,Google,0,0,0,0.2507,0.3269,0
2025-12-21,휴면 복귀,Naver,0,0,0,0.2374,0.2679,0
2025-12-21,휴면 복귀,Instagram,2,2,1,0.2876,0.3609,1
2025-12-22,신규 탐색,Meta,0,0,0,0.1182,0.343,0
2025-12-22,신규 탐색,Google,3,3,2,0.1716,0.2625,1
2025-12-22,신규 탐색,Naver,5,5,2,0.1428,0.2909,2
2025-12-22,신규 탐색,Instagram,2,2,1,0.15,0.3131,0
2025-12-22,가격 민감,Meta,1,1,1,0.2058,0.3758,0
2025-12-22,가격 민감,Google,1,1,1,0.182,0.3606,0
2025-12-22,가격 민감,Naver,0,0,0,0.2061,0.391,0
2025-12-22,가격 민감,Instagram,1,1,1,0.1581,0.3619,0
2025-12-22,재구매 후보,Meta,2,2,3,0.3751,0.2477,0
2025-12-22,재구매 후보,Google,3,3,0,0.3457,0.2588,0
2025-12-22,재구매 후보,Naver,0,0,2,0.3257,0.2217,0
2025-12-22,재구매 후보,Instagram,1,1,0,0.3323,0.2518,0
2025-12-22,VIP,Meta,0,0,0,0.5314,0.1679,0
2025-12-22,VIP,Google,0,0,0,0.5406,0.1983,0
2025-12-22,VIP,Naver,0,0,0,0.5012,0.1302,0
2025-12-22,VIP,Instagram,3,3,3,0.5329,0.1621,0
2025-12-22,휴면 복귀,Meta,0,0,0,0.275,0.3235,0
2025-12-22,휴면 복귀,Google,3,3,3,0.2757,0.3602,0
2025-12-22,휴면 복귀,Naver,1,1,0,0.2241,0.3326,1
2025-12-22,휴면 복귀,Instagram,0,0,0,0.2425,0.3248,0
2025-12-23,신규 탐색,Meta,2,2,0,0.1402,0.3357,0
2025-12-23,신규 탐색,Google,3,3,0,0.1693,0.3685,0
2025-12-23,신규 탐색,Naver,1,1,0,0.1055,0.3455,0
2025-12-23,신규 탐색,Instagram,0,0,0,0.0807,0.3346,0
2025-12-23,가격 민감,Meta,0,0,0,0.209,0.4438,0
2025-12-23,가격 민감,Google,4,5,0,0.1666,0.4008,0
2025-12-23,가격 민감,Naver,0,0,0,0.1112,0.3835,0
2025-12-23,가격 민감,Instagram,0,0,1,0.1992,0.3624,0
2025-12-23,재구매 후보,Meta,2,2,3,0.3389,0.2713,1
2025-12-23,재구매 후보,Google,0,0,0,0.4058,0.2784,0
2025-12-23,재구매 후보,Naver,4,4,3,0.3394,0.2307,0
2025-12-23,재구매 후보,Instagram,1,1,1,0.3433,0.2157,0
2025-12-23,VIP,Meta,0,0,0,0.5612,0.1482,0
2025-12-23,VIP,Google,0,0,2,0.5183,0.1585,0
2025-12-23,VIP,Naver,0,0,0,0.5136,0.1108,0
2025-12-23,VIP,Instagram,0,0,0,0.5453,0.145,0
2025-12-23,휴면 복귀,Meta,0,0,1,0.2708,0.2833,0
2025-12-23,휴면 복귀,Google,0,0,0,0.2339,0.3233,0
2025-12-23,휴면 복귀,Naver,0,0,2,0.2344,0.3184,0
2025-12-23,휴면 복귀,Instagram,0,0,0,0.1974,0.3517,0
2025-12-24,신규 탐색,Meta,1,1,3,0.1304,0.3033,0
2025-12-24,신규 탐색,Google,4,4,0,0.1572,0.3212,0
2025-12-24,신규 탐색,Naver,0,0,0,0.1162,0.3004,0
2025-12-24,신규 탐색,Instagram,0,0,0,0.0778,0.3086,0
2025-12-24,가격 민감,Meta,2,2,0,0.1812,0.4066,1
2025-12-24,가격 민감,Google,0,0,0,0.2167,0.4006,0
2025-12-24,가격 민감,Naver,2,2,0,0.2227,0.3833,1
2025-12-24,가격 민감,Instagram,0,0,0,0.1869,0.4112,0
2025-12-24,재구매 후보,Meta,1,1,0,0.3535,0.2688,0
2025-12-24,재구매 후보,Google,1,1,1,0.3458,0.2417,0
2025-12-24,재구매 후보,Naver,0,0,0,0.3555,0.2084,0
2025-12-24,재구매 후보,Instagram,0,0,0,0.3403,0.1966,0
2025-12-24,VIP,Meta,0,0,0,0.5138,0.1853,0
2025-12-24,VIP,Google,1,1,1,0.4847,0.1556,0
2025-12-24,VIP,Naver,3,3,3,0.5035,0.2148,0
2025-12-24,VIP,Instagram,0,0,4,0.507,0.1397,0
2025-12-24,휴면 복귀,Meta,0,0,3,0.2577,0.341,0
2025-12-24,휴면 복귀,Google,2,2,0,0.2343,0.3289,0
2025-12-24,휴면 복귀,Naver,0,0,0,0.23,0.3304,0
2025-12-24,휴면 복귀,Instagram,0,0,0,0.2269,0.3546,0
2025-12-25,신규 탐색,Meta,0,0,1,0.1179,0.3383,0
2025-12-25,신규 탐색,Google,1,1,1,0.186,0.3017,0
2025-12-25,신규 탐색,Naver,3,3,1,0.123,0.331,0
2025-12-25,신규 탐색,Instagram,5,6,0,0.0749,0.285,0
2025-12-25,가격 민감,Meta,0,0,2,0.1569,0.3494,0
2025-12-25,가격 민감,Google,2,2,0,0.2243,0.3741,2
2025-12-25,가격 민감,Naver,3,3,2,0.2,0.3994,0
2025-12-25,가격 민감,Instagram,0,0,0,0.2024,0.3946,0
2025-12-25,재구매 후보,Meta,0,0,0,0.3345,0.2524,0
2025-12-25,재구매 후보,Google,3,3,3,0.3515,0.2783,1
2025-12-25,재구매 후보,Naver,3,3,2,0.3368,0.2497,1
2025-12-25,재구매 후보,Instagram,0,0,0,0.3174,0.2152,0
2025-12-25,VIP,Meta,0,0,0,0.522,0.1365,0
2025-12-25,VIP,Google,1,1,0,0.5027,0.165,0
2025-12-25,VIP,Naver,3,3,2,0.5194,0.205,0
2025-12-25,VIP,Instagram,1,1,0,0.5322,0.1793,0
2025-12-25,휴면 복귀,Meta,0,0,0,0.2196,0.2862,0
2025-12-25,휴면 복귀,Google,0,0,0,0.2331,0.3648,0
2025-12-25,휴면 복귀,Naver,1,1,1,0.2716,0.3626,0
2025-12-25,휴면 복귀,Instagram,0,0,0,0.2376,0.3011,0
2025-12-26,신규 탐색,Meta,4,4,0,0.0826,0.3083,0
2025-12-26,신규 탐색,Google,6,7,2,0.1447,0.2928,1
2025-12-26,신규 탐색,Naver,6,6,0,0.1341,0.2881,1
2025-12-26,신규 탐색,Instagram,0,0,0,0.1224,0.2757,0
2025-12-26,가격 민감,Meta,3,3,1,0.1575,0.3543,1
2025-12-26,가격 민감,Google,3,3,0,0.2015,0.3859,0
2025-12-26,가격 민감,Naver,2,2,0,0.1753,0.4273,1
2025-12-26,가격 민감,Instagram,2,2,0,0.1997,0.4175,0
2025-12-26,재구매 후보,Meta,1,1,0,0.3477,0.2488,1
2025-12-26,재구매 후보,Google,4,4,4,0.3973,0.2044,1
2025-12-26,재구매 후보,Naver,2,2,0,0.3592,0.2474,0
2025-12-26,재구매 후보,Instagram,0,0,0,0.3514,0.2594,0
2025-12-26,VIP,Meta,4,4,5,0.4516,0.1949,1
2025-12-26,VIP,Google,1,1,3,0.5206,0.1872,0
2025-12-26,VIP,Naver,1,1,0,0.5092,0.1576,0
2025-12-26,VIP,Instagram,3,3,6,0.5363,0.1824,0
2025-12-26,휴면 복귀,Meta,0,0,0,0.2278,0.3744,0
2025-12-26,휴면 복귀,Google,0,0,0,0.2077,0.3148,0
2025-12-26,휴면 복귀,Naver,4,5,2,0.2479,0.3455,0
2025-12-26,휴면 복귀,Instagram,2,2,0,0.284,0.3376,0
2025-12-27,신규 탐색,Meta,0,0,0,0.0699,0.2909,0
2025-12-27,신규 탐색,Google,3,3,0,0.1242,0.2575,0
2025-12-27,신규 탐색,Naver,0,0,0,0.0992,0.2637,0
2025-12-27,신규 탐색,Instagram,1,1,1,0.0687,0.3009,0
2025-12-27,가격 민감,Meta,1,1,0,0.1623,0.4057,0
2025-12-27,가격 민감,Google,0,0,0,0.1722,0.3782,0
2025-12-27,가격 민감,Naver,0,0,0,0.1932,0.4048,0
2025-12-27,가격 민감,Instagram,0,0,0,0.1604,0.3986,0
2025-12-27,재구매 후보,Meta,0,0,0,0.3923,0.2934,0
2025-12-27,재구매 후보,Google,1,1,0,0.4014,0.2422,0
2025-12-27,재구매 후보,Naver,2,2,1,0.3066,0.2296,0
2025-12-27,재구매 후보,Instagram,1,1,1,0.3217,0.2493,0
2025-12-27,VIP,Meta,0,0,0,0.4516,0.1637,0
2025-12-27,VIP,Google,1,1,0,0.5344,0.1093,0
2025-12-27,VIP,Naver,2,2,1,0.5147,0.1861,1
2025-12-27,VIP,Instagram,0,0,0,0.4917,0.1226,0
2025-12-27,휴면 복귀,Meta,0,0,2,0.2918,0.3382,0
2025-12-27,휴면 복귀,Google,0,0,0,0.24,0.3261,0
2025-12-27,휴면 복귀,Naver,0,0,0,0.254,0.2975,0
2025-12-27,휴면 복귀,Instagram,1,1,1,0.2564,0.3246,0
2025-12-28,신규 탐색,Meta,2,2,1,0.1159,0.2768,0
2025-12-28,신규 탐색,Google,0,0,0,0.1362,0.29,0
2025-12-28,신규 탐색,Naver,0,0,0,0.1308,0.3096,0
2025-12-28,신규 탐색,Instagram,0,0,0,0.121,0.3163,0
2025-12-28,가격 민감,Meta,0,0,1,0.1992,0.3949,0
2025-12-28,가격 민감,Google,0,0,0,0.1606,0.4241,0
2025-12-28,가격 민감,Naver,0,0,0,0.1813,0.3969,0
2025-12-28,가격 민감,Instagram,0,0,0,0.1479,0.4041,0
2025-12-28,재구매 후보,Meta,0,0,0,0.302,0.2563,0
2025-12-28,재구매 후보,Google,1,1,0,0.3716,0.2757,0
2025-12-28,재구매 후보,Naver,0,0,0,0.3449,0.2158,0
2025-12-28,재구매 후보,Instagram,0,0,0,0.3175,0.2384,0
2025-12-28,VIP,Meta,0,0,0,0.5491,0.1153,0
2025-12-28,VIP,Google,0,0,0,0.5002,0.1308,0
2025-12-28,VIP,Naver,0,0,0,0.5325,0.1491,0
2025-12-28,VIP,Instagram,0,0,0,0.4976,0.1915,0
2025-12-28,휴면 복귀,Meta,4,4,0,0.263,0.3571,2
2025-12-28,휴면 복귀,Google,0,0,2,0.2613,0.3493,0
2025-12-28,휴면 복귀,Naver,3,3,3,0.2526,0.2815,0
2025-12-28,휴면 복귀,Instagram,5,6,0,0.2411,0.2979,1
2025-12-29,신규 탐색,Meta,2,2,1,0.1351,0.3032,0
2025-12-29,신규 탐색,Google,0,0,0,0.1305,0.2733,0
2025-12-29,신규 탐색,Naver,4,4,1,0.0974,0.3184,0
2025-12-29,신규 탐색,Instagram,0,0,0,0.1312,0.3176,0
2025-12-29,가격 민감,Meta,0,0,3,0.2441,0.3899,0
2025-12-29,가격 민감,Google,3,3,0,0.1681,0.3631,0
2025-12-29,가격 민감,Naver,0,0,0,0.2144,0.3843,0
2025-12-29,가격 민감,Instagram,1,1,0,0.1903,0.4011,0
2025-12-29,재구매 후보,Meta,0,0,0,0.3427,0.26,0
2025-12-29,재구매 후보,Google,0,0,2,0.3754,0.283,0
2025-12-29,재구매 후보,Naver,2,2,2,0.2766,0.2699,2
2025-12-29,재구매 후보,Instagram,2,2,0,0.33,0.2669,0
2025-12-29,VIP,Meta,0,0,0,0.5474,0.1534,0
2025-12-29,VIP,Google,0,0,1,0.5826,0.2116,0
2025-12-29,VIP,Naver,3,4,5,0.556,0.134,0
2025-12-29,VIP,Instagram,0,0,0,0.529,0.1876,0
2025-12-29,휴면 복귀,Meta,0,0,1,0.2845,0.3028,0
2025-12-29,휴면 복귀,Google,2,2,1,0.2216,0.3465,0
2025-12-29,휴면 복귀,Naver,0,0,0,0.2758,0.3153,0
2025-12-29,휴면 복귀,Instagram,0,0,2,0.2647,0.3437,0
2025-12-30,신규 탐색,Meta,1,1,2,0.1285,0.3445,0
2025-12-30,신규 탐색,Google,3,3,1,0.1568,0.3201,0
2025-12-30,신규 탐색,Naver,0,0,1,0.1104,0.3368,0
2025-12-30,신규 탐색,Instagram,0,0,0,0.1423,0.3018,0
2025-12-30,가격 민감,Meta,0,0,1,0.1575,0.3412,0
2025-12-30,가격 민감,Google,0,0,2,0.1867,0.3812,0
2025-12-30,가격 민감,Naver,3,3,0,0.1838,0.3618,2
2025-12-30,가격 민감,Instagram,0,0,0,0.1708,0.405,0
2025-12-30,재구매 후보,Meta,1,1,0,0.3476,0.2296,0
2025-12-30,재구매 후보,Google,4,5,1,0.3915,0.2631,0
2025-12-30,재구매 후보,Naver,0,0,0,0.3479,0.2527,0
2025-12-30,재구매 후보,Instagram,0,0,0,0.3562,0.2607,0
2025-12-30,VIP,Meta,0,0,0,0.5506,0.187,0
2025-12-30,VIP,Google,2,2,0,0.5521,0.1502,0
2025-12-30,VIP,Naver,0,0,1,0.5279,0.1976,0
2025-12-30,VIP,Instagram,2,2,1,0.5306,0.168,0
2025-12-30,휴면 복귀,Meta,0,0,0,0.2454,0.3285,0
2025-12-30,휴면 복귀,Google,0,0,0,0.253,0.2624,0
2025-12-30,휴면 복귀,Naver,2,2,0,0.2568,0.3481,0
2025-12-30,휴면 복귀,Instagram,0,0,1,0.2106,0.3374,0
2025-12-31,신규 탐색,Meta,0,0,0,0.13,0.334,0
2025-12-31,신규 탐색,Google,3,3,0,0.1447,0.3381,0
2025-12-31,신규 탐색,Naver,2,2,0,0.0843,0.2935,0
2025-12-31,신규 탐색,Instagram,2,2,0,0.1005,0.3421,1
2025-12-31,가격 민감,Meta,0,0,1,0.1593,0.3867,0
2025-12-31,가격 민감,Google,1,1,0,0.1362,0.3974,0
2025-12-31,가격 민감,Naver,2,2,2,0.1842,0.3991,0
2025-12-31,가격 민감,Instagram,4,5,2,0.2235,0.3931,0
2025-12-31,재구매 후보,Meta,2,2,0,0.3405,0.2212,0
2025-12-31,재구매 후보,Google,3,3,1,0.3527,0.2931,1
2025-12-31,재구매 후보,Naver,1,1,0,0.3496,0.2365,0
2025-12-31,재구매 후보,Instagram,1,1,0,0.3824,0.2178,0
2025-12-31,VIP,Meta,0,0,0,0.5264,0.157,0
2025-12-31,VIP,Google,0,0,0,0.5615,0.1915,0
2025-12-31,VIP,Naver,2,2,1,0.5216,0.1615,0
2025-12-31,VIP,Instagram,2,2,3,0.5485,0.1705,0
2025-12-31,휴면 복귀,Meta,0,0,0,0.2598,0.3047,0
2025-12-31,휴면 복귀,Google,3,3,0,0.2262,0.3404,1
2025-12-31,휴면 복귀,Naver,0,0,0,0.2359,0.332,0
2025-12-31,휴면 복귀,Instagram,0,0,0,0.2326,0.3004,0
2026-01-01,신규 탐색,Meta,0,0,0,0.1502,0.3247,0
2026-01-01,신규 탐색,Google,0,0,1,0.1614,0.2971,0
2026-01-01,신규 탐색,Naver,4,5,0,0.1418,0.2851,0
2026-01-01,신규 탐색,Instagram,0,0,0,0.1309,0.3402,0
2026-01-01,가격 민감,Meta,0,0,0,0.1999,0.3685,0
2026-01-01,가격 민감,Google,3,3,1,0.1472,0.3782,1
2026-01-01,가격 민감,Naver,1,1,0,0.1864,0.4114,0
2026-01-01,가격 민감,Instagram,1,1,1,0.2209,0.3745,0
2026-01-01,재구매 후보,Meta,0,0,0,0.3748,0.2347,0
2026-01-01,재구매 후보,Google,0,0,0,0.3855,0.2226,0
2026-01-01,재구매 후보,Naver,1,1,0,0.313,0.2384,0
2026-01-01,재구매 후보,Instagram,0,0,0,0.3207,0.2009,0
2026-01-01,VIP,Meta,1,1,0,0.4848,0.1572,0
2026-01-01,VIP,Google,1,1,0,0.5041,0.1612,0
2026-01-01,VIP,Naver,0,0,2,0.5263,0.1767,0
2026-01-01,VIP,Instagram,0,0,0,0.4928,0.1111,0
2026-01-01,휴면 복귀,Meta,0,0,0,0.2478,0.3611,0
2026-01-01,휴면 복귀,Google,1,1,0,0.2448,0.3435,1
2026-01-01,휴면 복귀,Naver,2,2,1,0.2871,0.3879,0
2026-01-01,휴면 복귀,Instagram,0,0,0,0.2312,0.3498,0
2026-01-02,신규 탐색,Meta,0,0,0,0.1244,0.3284,0
2026-01-02,신규 탐색,Google,1,1,0,0.1531,0.3085,1
2026-01-02,신규 탐색,Naver,4,4,0,0.1263,0.2665,1
2026-01-02,신규 탐색,Instagram,1,1,0,0.1275,0.318,0
2026-01-02,가격 민감,Meta,2,2,2,0.1774,0.3917,0
2026-01-02,가격 민감,Google,0,0,0,0.1389,0.3674,0
2026-01-02,가격 민감,Naver,1,1,2,0.1542,0.4149,1
2026-01-02,가격 민감,Instagram,2,2,0,0.1763,0.411,0
2026-01-02,재구매 후보,Meta,2,2,2,0.328,0.2447,1
2026-01-02,재구매 후보,Google,4,4,0,0.4289,0.2155,0
2026-01-02,재구매 후보,Naver,1,1,0,0.3141,0.2247,0
2026-01-02,재구매 후보,Instagram,1,1,1,0.3167,0.1922,0
2026-01-02,VIP,Meta,0,0,0,0.4845,0.1951,0
2026-01-02,VIP,Google,0,0,0,0.5984,0.172,0
2026-01-02,VIP,Naver,0,0,0,0.5364,0.1508,0
2026-01-02,VIP,Instagram,2,2,1,0.5252,0.1523,0
2026-01-02,휴면 복귀,Meta,0,0,0,0.2483,0.3438,0
2026-01-02,휴면 복귀,Google,0,0,1,0.2183,0.3472,0
2026-01-02,휴면 복귀,Naver,4,4,5,0.2314,0.3605,0
2026-01-02,휴면 복귀,Instagram,2,2,0,0.2474,0.3107,0
2026-01-03,신규 탐색,Meta,4,4,1,0.0889,0.3033,0
2026-01-03,신규 탐색,Google,4,4,0,0.1517,0.2861,0
2026-01-03,신규 탐색,Naver,1,1,3,0.1558,0.2923,0
2026-01-03,신규 탐색,Instagram,0,0,0,0.1014,0.3375,0
2026-01-03,가격 민감,Meta,2,2,2,0.1981,0.4294,1
2026-01-03,가격 민감,Google,3,3,0,0.2026,0.3775,0
2026-01-03,가격 민감,Naver,1,1,0,0.164,0.4135,0
2026-01-03,가격 민감,Instagram,0,0,0,0.1412,0.3508,0
2026-01-03,재구매 후보,Meta,2,2,0,0.3532,0.2088,0
2026-01-03,재구매 후보,Google,5,6,3,0.3896,0.2046,0
2026-01-03,재구매 후보,Naver,2,2,3,0.3145,0.2597,1
2026-01-03,재구매 후보,Instagram,1,1,0,0.3291,0.2339,0
2026-01-03,VIP,Meta,0,0,0,0.4915,0.1594,0
2026-01-03,VIP,Google,1,1,2,0.5173,0.1125,0
2026-01-03,VIP,Naver,1,1,2,0.5187,0.1373,0
2026-01-03,VIP,Instagram,0,0,0,0.4977,0.1602,0
2026-01-03,휴면 복귀,Meta,3,3,1,0.1849,0.3207,0
2026-01-03,휴면 복귀,Google,3,3,0,0.1992,0.3259,0
2026-01-03,휴면 복귀,Naver,1,1,0,0.2292,0.2767,0
2026-01-03,휴면 복귀,Instagram,2,2,3,0.2412,0.349,0
2026-01-04,신규 탐색,Meta,1,1,0,0.0746,0.2749,0
2026-01-04,신규 탐색,Google,2,2,1,0.1007,0.3516,0
2026-01-04,신규 탐색,Naver,2,2,0,0.1359,0.3399,0
2026-01-04,신규 탐색,Instagram,0,0,0,0.1511,0.275,0
2026-01-04,가격 민감,Meta,0,0,0,0.1993,0.3894,0
2026-01-04,가격 민감,Google,1,1,1,0.2269,0.3831,0
2026-01-04,가격 민감,Naver,0,0,1,0.1907,0.3941,0
2026-01-04,가격 민감,Instagram,2,2,2,0.2441,0.4096,0
2026-01-04,재구매 후보,Meta,0,0,0,0.3875,0.1911,0
2026-01-04,재구매 후보,Google,0,0,0,0.373,0.2166,0
2026-01-04,재구매 후보,Naver,1,1,0,0.3089,0.25,1
2026-01-04,재구매 후보,Instagram,1,1,0,0.3417,0.2283,0
2026-01-04,VIP,Meta,3,3,2,0.4946,0.1722,0
2026-01-04,VIP,Google,0,0,0,0.5187,0.1453,0
2026-01-04,VIP,Naver,1,1,0,0.5213,0.1743,0
2026-01-04,VIP,Instagram,0,0,0,0.54,0.1269,0
2026-01-04,휴면 복귀,Meta,1,1,1,0.2615,0.3509,0
2026-01-04,휴면 복귀,Google,0,0,0,0.2133,0.3315,0
2026-01-04,휴면 복귀,Naver,2,2,0,0.2346,0.3305,0
2026-01-04,휴면 복귀,Instagram,0,0,0,0.2761,0.359,0
2026-01-05,신규 탐색,Meta,1,1,1,0.1348,0.304,0
2026-01-05,신규 탐색,Google,1,1,0,0.1507,0.2962,0
2026-01-05,신규 탐색,Naver,4,4,0,0.1294,0.3291,0
2026-01-05,신규 탐색,Instagram,2,2,2,0.1157,0.2966,0
2026-01-05,가격 민감,Meta,1,1,0,0.1262,0.3911,0
2026-01-05,가격 민감,Google,1,1,1,0.1769,0.4141,0
2026-01-05,가격 민감,Naver,4,5,2,0.1949,0.3294,1
2026-01-05,가격 민감,Instagram,2,2,0,0.1592,0.3717,0
2026-01-05,재구매 후보,Meta,0,0,0,0.3426,0.2112,0
2026-01-05,재구매 후보,Google,0,0,0,0.3881,0.2457,0
2026-01-05,재구매 후보,Naver,0,0,0,0.3551,0.2571,0
2026-01-05,재구매 후보,Instagram,0,0,1,0.3424,0.2083,0
2026-01-05,VIP,Meta,0,0,0,0.5195,0.1736,0
2026-01-05,VIP,Google,0,0,2,0.5274,0.1859,0
2026-01-05,VIP,Naver,1,1,0,0.4792,0.1714,0
2026-01-05,VIP,Instagram,0,0,0,0.4663,0.099,0
2026-01-05,휴면 복귀,Meta,0,0,0,0.2177,0.2857,0
2026-01-05,휴면 복귀,Google,1,1,0,0.2761,0.3377,0
2026-01-05,휴면 복귀,Naver,4,5,0,0.2135,0.3681,0
2026-01-05,휴면 복귀,Instagram,0,0,0,0.218,0.3614,0
2026-01-06,신규 탐색,Meta,0,0,1,0.1629,0.2883,0
2026-01-06,신규 탐색,Google,2,2,2,0.17,0.3437,0
2026-01-06,신규 탐색,Naver,3,3,0,0.1396,0.3543,0
2026-01-06,신규 탐색,Instagram,1,1,0,0.1113,0.2744,0
2026-01-06,가격 민감,Meta,0,0,0,0.1962,0.3886,0
2026-01-06,가격 민감,Google,2,2,0,0.1961,0.3915,0
2026-01-06,가격 민감,Naver,2,2,0,0.1693,0.3791,0
2026-01-06,가격 민감,Instagram,0,0,0,0.2192,0.3723,0
2026-01-06,재구매 후보,Meta,0,0,1,0.3365,0.2705,0
2026-01-06,재구매 후보,Google,1,1,0,0.3777,0.2282,0
2026-01-06,재구매 후보,Naver,0,0,0,0.3574,0.2059,0
2026-01-06,재구매 후보,Instagram,0,0,0,0.3499,0.2439,0
2026-01-06,VIP,Meta,0,0,0,0.5016,0.1513,0
2026-01-06,VIP,Google,0,0,3,0.4878,0.1743,0
2026-01-06,VIP,Naver,0,0,0,0.5591,0.1659,0
2026-01-06,VIP,Instagram,0,0,0,0.5109,0.1393,0
2026-01-06,휴면 복귀,Meta,0,0,0,0.1962,0.3632,0
2026-01-06,휴면 복귀,Google,0,0,0,0.208,0.3029,0
2026-01-06,휴면 복귀,Naver,1,1,0,0.2535,0.2906,0
2026-01-06,휴면 복귀,Instagram,0,0,1,0.2663,0.3319,0
2026-01-07,신규 탐색,Meta,3,3,0,0.0872,0.3306,0
2026-01-07,신규 탐색,Google,2,2,0,0.1597,0.3388,0
2026-01-07,신규 탐색,Naver,0,0,0,0.1165,0.2463,0
2026-01-07,신규 탐색,Instagram,3,3,0,0.091,0.3106,0
2026-01-07,가격 민감,Meta,0,0,0,0.1614,0.4286,0
2026-01-07,가격 민감,Google,0,0,1,0.1985,0.4202,0
2026-01-07,가격 민감,Naver,4,4,0,0.2155,0.4391,1
2026-01-07,가격 민감,Instagram,2,2,0,0.1723,0.4099,1
2026-01-07,재구매 후보,Meta,0,0,0,0.3799,0.2249,0
2026-01-07,재구매 후보,Google,1,1,0,0.339,0.2063,1
2026-01-07,재구매 후보,Naver,1,1,0,0.3586,0.2567,0
2026-01-07,재구매 후보,Instagram,0,0,0,0.3567,0.2404,0
2026-01-07,VIP,Meta,0,0,0,0.5451,0.152,0
2026-01-07,VIP,Google,1,1,3,0.5279,0.1083,0
2026-01-07,VIP,Naver,0,0,1,0.5224,0.1594,0
2026-01-07,VIP,Instagram,0,0,0,0.5231,0.1535,0
2026-01-07,휴면 복귀,Meta,5,6,0,0.2411,0.3198,1
2026-01-07,휴면 복귀,Google,3,3,2,0.2477,0.3362,0
2026-01-07,휴면 복귀,Naver,0,0,0,0.2591,0.3209,0
2026-01-07,휴면 복귀,Instagram,0,0,0,0.2668,0.3685,0
2026-01-08,신규 탐색,Meta,1,1,0,0.1124,0.3389,0
2026-01-08,신규 탐색,Google,4,5,2,0.1466,0.3199,1
2026-01-08,신규 탐색,Naver,2,2,0,0.1772,0.3149,0
2026-01-08,신규 탐색,Instagram,0,0,0,0.0836,0.3023,0
2026-01-08,가격 민감,Meta,2,2,0,0.1875,0.4054,0
2026-01-08,가격 민감,Google,2,2,1,0.1795,0.392,0
2026-01-08,가격 민감,Naver,4,4,1,0.201,0.3769,0
2026-01-08,가격 민감,Instagram,1,1,0,0.1632,0.4139,1
2026-01-08,재구매 후보,Meta,3,3,0,0.3484,0.2243,0
2026-01-08,재구매 후보,Google,0,0,0,0.3776,0.2232,0
2026-01-08,재구매 후보,Naver,2,2,1,0.3584,0.2447,0
2026-01-08,재구매 후보,Instagram,0,0,0,0.3273,0.2274,0
2026-01-08,VIP,Meta,3,3,2,0.5033,0.211,0
2026-01-08,VIP,Google,0,0,2,0.5488,0.1699,0
2026-01-08,VIP,Naver,1,1,1,0.5248,0.1697,0
2026-01-08,VIP,Instagram,0,0,0,0.5407,0.1682,0
2026-01-08,휴면 복귀,Meta,1,1,0,0.2558,0.3493,0
2026-01-08,휴면 복귀,Google,0,0,0,0.2192,0.3448,0
2026-01-08,휴면 복귀,Naver,2,2,1,0.2503,0.3499,1
2026-01-08,휴면 복귀,Instagram,0,0,0,0.2116,0.3139,0
2026-01-09,신규 탐색,Meta,3,3,0,0.1348,0.3104,0
